"","Study_id_f","first author","publication_date","semester","study design","population_category","historyofCOVID","country_clean","Country.Code","continent","Income group","GNI_per_c_WB","year_GNI","variant_clean","clean_vaccine","vac_type","dose_number","timing_of_dose_days","outcome_final","min_period_days","max_period_days","min_vac_intro","owid_vac_F40","owid_vac_F70","VE","LCL","UCL","include","justification","sensitivity","VE1","LCL.1","UCL.1","RR","RR.LCL","RR.UCL","ln.RR","SE.ln.RR"
"641",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","<91","severe",NA,NA,2020-12-24,2021-10-18,NA,85.3,82.8,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","141+","severe",NA,NA,2020-12-24,2021-10-18,NA,73.5,66.5,79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","<91","death",NA,NA,2020-12-24,2021-10-18,NA,85.4,82.9,87.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","141+","death",NA,NA,2020-12-24,2021-10-18,NA,73.6,66.6,79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Sinovac CoronaVac","Inactivated","2","<91","symptomatic",NA,NA,2020-12-24,2021-10-18,NA,47,39.6,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Sinovac CoronaVac","Inactivated","2","141+","symptomatic",NA,NA,2020-12-24,2021-10-18,NA,34.9,26.2,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Sinovac CoronaVac","Inactivated","2","<91","severe",NA,NA,2020-12-24,2021-10-18,NA,69.8,64.5,74.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Sinovac CoronaVac","Inactivated","2","141+","severe",NA,NA,2020-12-24,2021-10-18,NA,57.8,51,63.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Sinovac CoronaVac","Inactivated","2","<91","severe",NA,NA,2020-12-24,2021-10-18,NA,75.4,70.3,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Sinovac CoronaVac","Inactivated","2","141+","severe",NA,NA,2020-12-24,2021-10-18,NA,59.2,51.6,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Sinovac CoronaVac","Inactivated","2","<91","death",NA,NA,2020-12-24,2021-10-18,NA,75.6,70.5,79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Sinovac CoronaVac","Inactivated","2","141+","death",NA,NA,2020-12-24,2021-10-18,NA,59.2,51.6,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Cansino Ad5-nCoV","Vectored","1","<91","symptomatic",NA,NA,2020-12-24,2021-10-18,NA,29,5.3,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Cansino Ad5-nCoV","Vectored","1","141+","symptomatic",NA,NA,2020-12-24,2021-10-18,NA,43.6,32.1,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Cansino Ad5-nCoV","Vectored","1","<91","severe",NA,NA,2020-12-24,2021-10-18,NA,58.2,39,71.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Cansino Ad5-nCoV","Vectored","1","141+","severe",NA,NA,2020-12-24,2021-10-18,NA,58.8,48.7,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Cansino Ad5-nCoV","Vectored","1","<91","severe",NA,NA,2020-12-24,2021-10-18,NA,69.4,50.6,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Cansino Ad5-nCoV","Vectored","1","141+","severe",NA,NA,2020-12-24,2021-10-18,NA,63.8,53.2,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Cansino Ad5-nCoV","Vectored","1","<91","death",NA,NA,2020-12-24,2021-10-18,NA,69.1,50,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Cansino Ad5-nCoV","Vectored","1","141+","death",NA,NA,2020-12-24,2021-10-18,NA,64.1,53.6,72.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","<91","symptomatic",NA,NA,2020-12-24,2021-10-18,NA,68.5,59.5,75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","141+","symptomatic",NA,NA,2020-12-24,2021-10-18,NA,75.5,69.1,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","<91","severe",NA,NA,2020-12-24,2021-10-18,NA,90.4,85.5,93.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","141+","severe",NA,NA,2020-12-24,2021-10-18,NA,87.1,82.2,90.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","<91","severe",NA,NA,2020-12-24,2021-10-18,NA,94.8,90.5,97.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","141+","severe",NA,NA,2020-12-24,2021-10-18,NA,91.8,87.3,94.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","<91","death",NA,NA,2020-12-24,2021-10-18,NA,95.2,91,94.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",426,"Hernandez-Avila",2023-10-19,"2023 (Jul-Dec)","Test-negative case-control",">=65 years","excluded","Mexico","MEX","North America","Upper middle income",9860,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","141+","death",NA,NA,2020-12-24,2021-10-18,NA,91.8,87.3,94.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","1","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,77,60.7,86.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,86.7,84.3,88.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14-60","infection",NA,NA,2020-12-13,2021-05-14,NA,94.1,90.5,96.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","151-180","infection",NA,NA,2020-12-13,2021-05-14,NA,80,70.2,86.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,97.5,92.7,99.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"other combinations","Moderna mRNA-1273","mRNA","2","14-60","infection",NA,NA,2020-12-13,2021-05-14,NA,98.6,97.3,99.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"other combinations","Moderna mRNA-1273","mRNA","2","121-150","infection",NA,NA,2020-12-13,2021-05-14,NA,88.7,73.2,95.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","1","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,90.1,82.9,94.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","2","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,98.4,96.9,99.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"gamma","Moderna mRNA-1273","mRNA","1","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,74.2,43.8,88.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",104,"Bruxvoort",2021-12-15,"2021 (Jul-Dec)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"gamma","Moderna mRNA-1273","mRNA","2","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,95.5,90.9,97.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","1","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,20.4,9.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,13.9,10.5,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","14-90","infection",NA,NA,2020-12-13,2021-05-14,NA,44,35.1,51.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","270+","infection",NA,NA,2020-12-13,2021-05-14,NA,5.9,0.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,84.5,23,96.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","1","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,56.7,40.7,68.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,63.6,59.9,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14-90","infection",NA,NA,2020-12-13,2021-05-14,NA,80.2,68.2,87.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","270+","infection",NA,NA,2020-12-13,2021-05-14,NA,61.3,55,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","1","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,71.2,-68.7,97.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",159,"Tseng",2022-02-21,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,99,93.3,99.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",146,"Katikireddi",2021-12-20,"2021 (Jul-Dec)","Retrospective cohort","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14-27","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,83.7,79.7,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",146,"Katikireddi",2021-12-20,"2021 (Jul-Dec)","Retrospective cohort","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","140-153","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,53.6,48.4,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",247,"Kirsebom",2022-12-12,"2022 (Jul-Dec)","Test-negative case-control","40-64 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","175+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,8,6,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",247,"Kirsebom",2022-12-12,"2022 (Jul-Dec)","Test-negative case-control","40-64 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","175+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,19.5,11.7,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",247,"Kirsebom",2022-12-12,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","175+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,61,49.8,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",247,"Kirsebom",2022-12-12,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","175+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,73.4,70.4,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",259,"Tsundue",2022-05-24,"2022 (Jan-Jun)","Prospective cohort","general pop","included","India","IND","Asia","Lower middle income",2070,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","infection",NA,NA,2021-01-16,2021-12-24,NA,98,85,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",259,"Tsundue",2022-05-24,"2022 (Jan-Jun)","Prospective cohort","general pop","included","India","IND","Asia","Lower middle income",2070,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","severe",NA,NA,2021-01-16,2021-12-24,NA,99,90,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",345,"Clemens",2022-10-13,"2022 (Jul-Dec)","Test-negative case-control","18-60 years","included","Brazil","BRA","South America","Upper middle income",9410,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","infection",NA,NA,2021-01-17,2021-09-24,2022-02-05,76,49.5,87.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",345,"Clemens",2022-10-13,"2022 (Jul-Dec)","Test-negative case-control","18-60 years","included","Brazil","BRA","South America","Upper middle income",9410,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","severe",NA,NA,2021-01-17,2021-09-24,2022-02-05,100,44.3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",345,"Clemens",2022-10-13,"2022 (Jul-Dec)","Test-negative case-control","18-60 years","included","Brazil","BRA","South America","Upper middle income",9410,2019,"gamma","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","infection",NA,NA,2021-01-17,2021-09-24,2022-02-05,81.3,-298,97.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",366,"Battacharya",2023-01-06,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","India","IND","Asia","Lower middle income",2070,2019,"delta","Bharat Covaxin/BBV152","Inactivated","2","7+","severe",NA,NA,2021-01-16,2021-12-24,NA,74,50.5,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",366,"Battacharya",2023-01-06,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","India","IND","Asia","Lower middle income",2070,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","7+","severe",NA,NA,2021-01-16,2021-12-24,NA,79,53.1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"omicron","Multiple or heterologous RNA","mRNA","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,45.3,5.8,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,10,-31.3,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"omicron","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,25.4,-30.2,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"omicron","Beijing/Sinopharm BBIBP-CorV","Inactivated","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,42.3,-2,67.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"omicron","Bharat Covaxin/BBV152","Inactivated","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,13,-46.1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"delta","Multiple or heterologous RNA","mRNA","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,90.4,74.3,97.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,83.2,67.8,91.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"delta","Gamaleya Gam-COVID-Vac/Sputnik V","Vectored","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,82.9,53,95.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"delta","Beijing/Sinopharm BBIBP-CorV","Inactivated","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,29.7,-42.6,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",420,"Irala",2023-09-15,"2023 (Jul-Dec)","Test-negative case-control","general pop","included","Paraguay","PRY","South America","Upper middle income",5950,2019,"delta","Bharat Covaxin/BBV152","Inactivated","2","14+","severe",NA,NA,2021-02-22,2021-12-10,NA,24.9,-36.9,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","1-3 months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,46.6,33.4,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","7+ months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-17.8,-28.2,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","1-3 months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,71,24,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","7+ months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-10.2,-23.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","1-3 months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,51.7,43.2,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
